ezqcid,AnatAll.lcj.score1,AnatRestAll.lcj.score1,hcpall.lcj.score1,AnatAll.lcj.score2,AnatRestAll.lcj.score2,AnatAll.lcj.score3,AnatRestAll.lcj.score3,AnatRestAll.lcj.score4,AnatAll.lcj.tag1,AnatRestAll.lcj.tag1,hcpall.lcj.tag1,AnatAll.lcj.tag2,AnatRestAll.lcj.tag2,hcpall.lcj.tag2,AnatRestAll.lcj.tag3,hcpall.lcj.tag3,sublist,subid,SESSION,moddir,mod,RUN,isnii,rest_check,fsrecon_dir,anat_check,fs_check,ezqcbatch,AnatAll.lcj.button,AnatRestAll.lcj.button,hcpall.lcj.button,AnatAll.lcj.control,AnatRestAll.lcj.control,hcpall.lcj.control,AnatAll.lcj.filename,AnatRestAll.lcj.filename,hcpall.lcj.filename,AnatAll.lcj.filepath,AnatRestAll.lcj.filepath,hcpall.lcj.filepath,AnatAll.lcj.interper,AnatRestAll.lcj.interper,hcpall.lcj.interper,AnatAll.lcj.label,AnatRestAll.lcj.label,hcpall.lcj.label,AnatAll.lcj.score1label,AnatRestAll.lcj.score1label,hcpall.lcj.score1label,AnatAll.lcj.score1num,AnatRestAll.lcj.score1num,hcpall.lcj.score1num,AnatAll.lcj.score1num_,AnatRestAll.lcj.score1num_,hcpall.lcj.score1num_,AnatAll.lcj.score2label,AnatRestAll.lcj.score2label,AnatAll.lcj.score2num,AnatRestAll.lcj.score2num,AnatAll.lcj.score2num_,AnatRestAll.lcj.score2num_,AnatAll.lcj.score3label,AnatRestAll.lcj.score3label,AnatAll.lcj.score3num,AnatRestAll.lcj.score3num,AnatAll.lcj.score3num_,AnatRestAll.lcj.score3num_,AnatRestAll.lcj.score4label,AnatRestAll.lcj.score4num,AnatRestAll.lcj.score4num_,AnatAll.lcj.select_filter,AnatRestAll.lcj.select_filter,hcpall.lcj.select_filter,AnatAll.lcj.showing,AnatRestAll.lcj.showing,hcpall.lcj.showing,AnatAll.lcj.tag1label,AnatRestAll.lcj.tag1label,hcpall.lcj.tag1label,AnatAll.lcj.tag2label,AnatRestAll.lcj.tag2label,hcpall.lcj.tag2label,AnatRestAll.lcj.tag3label,hcpall.lcj.tag3label,AnatAll.lcj.time,AnatRestAll.lcj.time,hcpall.lcj.time,AnatAll.lcj.watch_mode,AnatRestAll.lcj.watch_mode,hcpall.lcj.watch_mode
CCNPCKG0149_01_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0149_01,CCNPCKG0149,1,anat,anat,,1,,CCNPCKG0149_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0149_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0149_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:45:51,,,False,,
CCNPCKG0149_02_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0149_02,CCNPCKG0149,2,anat,anat,,1,,CCNPCKG0149_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0149_02_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0149_02_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:46:17,,,False,,
CCNPCKG0149_03_anat,2.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0149_03,CCNPCKG0149,3,anat,anat,,1,,CCNPCKG0149_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0149_03_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0149_03_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:46:34,,,False,,
CCNPCKG0150_01_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0150_01,CCNPCKG0150,1,anat,anat,,1,,CCNPCKG0150_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0150_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0150_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:46:52,,,False,,
CCNPCKG0151_01_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0151_01,CCNPCKG0151,1,anat,anat,,1,,CCNPCKG0151_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0151_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0151_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:48:06,,,False,,
CCNPCKG0151_02_anat,2.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0151_02,CCNPCKG0151,2,anat,anat,,1,,CCNPCKG0151_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0151_02_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0151_02_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:50:58,,,False,,
CCNPCKG0151_03_anat,3.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0151_03,CCNPCKG0151,3,anat,anat,,1,,CCNPCKG0151_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0151_03_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0151_03_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:54:32,,,False,,
CCNPCKG0152_01_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0152_01,CCNPCKG0152,1,anat,anat,,1,,CCNPCKG0152_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0152_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0152_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:54:47,,,False,,
CCNPCKG0152_02_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0152_02,CCNPCKG0152,2,anat,anat,,1,,CCNPCKG0152_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0152_02_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0152_02_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:56:42,,,False,,
CCNPCKG0153_01_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0153_01,CCNPCKG0153,1,anat,anat,,1,,CCNPCKG0153_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0153_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0153_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:58:22,,,False,,
CCNPCKG0154_01_anat,3.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0154_01,CCNPCKG0154,1,anat,anat,,1,,CCNPCKG0154_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0154_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0154_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:58:39,,,False,,
CCNPCKG0154_02_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0154_02,CCNPCKG0154,2,anat,anat,,1,,CCNPCKG0154_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0154_02_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0154_02_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:58:52,,,False,,
CCNPCKG0154_03_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0154_03,CCNPCKG0154,3,anat,anat,,1,,CCNPCKG0154_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0154_03_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0154_03_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:59:19,,,False,,
CCNPCKG0155_01_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0155_01,CCNPCKG0155,1,anat,anat,,1,,CCNPCKG0155_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0155_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0155_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 21:59:50,,,False,,
CCNPCKG0155_02_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0155_02,CCNPCKG0155,2,anat,anat,,1,,CCNPCKG0155_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0155_02_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0155_02_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:00:20,,,False,,
CCNPCKG0155_03_anat,1.0,,,2.0,,0.0,,,False,,,False,,,,,CCNPCKG0155_03,CCNPCKG0155,3,anat,anat,,1,,CCNPCKG0155_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0155_03_anat._.lcj._.1._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0155_03_anat._.lcj._.1._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:00:36,,,False,,
CCNPCKG0156_01_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0156_01,CCNPCKG0156,1,anat,anat,,1,,CCNPCKG0156_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0156_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0156_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:07:56,,,False,,
CCNPCKG0156_02_anat,0.0,,,0.0,,0.0,,,False,,,False,,,,,CCNPCKG0156_02,CCNPCKG0156,2,anat,anat,,1,,CCNPCKG0156_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0156_02_anat._.lcj._.0._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0156_02_anat._.lcj._.0._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:08:04,,,False,,
CCNPCKG0157_01_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0157_01,CCNPCKG0157,1,anat,anat,,1,,CCNPCKG0157_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0157_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0157_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:08:22,,,False,,
CCNPCKG0157_02_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0157_02,CCNPCKG0157,2,anat,anat,,1,,CCNPCKG0157_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0157_02_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0157_02_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:08:52,,,False,,
CCNPCKG0158_01_anat,3.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0158_01,CCNPCKG0158,1,anat,anat,,1,,CCNPCKG0158_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0158_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0158_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:09:50,,,False,,
CCNPCKG0158_02_anat,3.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0158_02,CCNPCKG0158,2,anat,anat,,1,,CCNPCKG0158_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0158_02_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0158_02_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:10:08,,,False,,
CCNPCKG0158_03_anat,2.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0158_03,CCNPCKG0158,3,anat,anat,,1,,CCNPCKG0158_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0158_03_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0158_03_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:12:31,,,False,,
CCNPCKG0159_01_anat,2.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0159_01,CCNPCKG0159,1,anat,anat,,1,,CCNPCKG0159_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0159_01_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0159_01_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:15:26,,,False,,
CCNPCKG0159_02_anat,3.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0159_02,CCNPCKG0159,2,anat,anat,,1,,CCNPCKG0159_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0159_02_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0159_02_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:15:46,,,False,,
CCNPCKG0159_03_anat,2.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0159_03,CCNPCKG0159,3,anat,anat,,1,,CCNPCKG0159_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0159_03_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0159_03_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:16:07,,,False,,
CCNPCKG0160_01_anat,2.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0160_01,CCNPCKG0160,1,anat,anat,,1,,CCNPCKG0160_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0160_01_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0160_01_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:16:25,,,False,,
CCNPCKG0160_02_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0160_02,CCNPCKG0160,2,anat,anat,,1,,CCNPCKG0160_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0160_02_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0160_02_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:16:44,,,False,,
CCNPCKG0161_01_anat,2.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0161_01,CCNPCKG0161,1,anat,anat,,1,,CCNPCKG0161_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0161_01_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0161_01_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:17:02,,,False,,
CCNPCKG0161_02_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0161_02,CCNPCKG0161,2,anat,anat,,1,,CCNPCKG0161_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0161_02_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0161_02_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:17:20,,,False,,
CCNPCKG0161_03_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0161_03,CCNPCKG0161,3,anat,anat,,1,,CCNPCKG0161_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0161_03_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0161_03_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 22:17:40,,,False,,
